price_mod,lon,lat,days_on_site,m2,bathrooms,amenities,parking_lots,num_bedrooms,top_vendor
17330000.0,-99.1581372,19.419460100000002,365.0,204.0,2.0,5.0,2,2.0,False
5900000.0,-99.16059399999999,19.4217314,300.0,156.0,1.0,4.0,1,3.0,False
8952615.0,-99.1692582,19.4068805,330.0,198.0,2.0,5.0,2,2.0,False
12900000.0,-99.162549,19.419525600000004,120.0,284.0,3.0,0.0,1,3.0,False
5000000.0,-99.162549,19.419525600000004,120.0,69.0,1.0,3.0,1,1.0,False
6976349.0,-99.15743990000001,19.409300899999998,60.0,185.0,2.0,4.0,2,2.0,False
1200000.0,-99.15964749999999,19.4168211,90.0,83.0,2.0,0.0,1,2.0,False
12000000.0,-99.15964749999999,19.4168211,120.0,187.0,2.0,5.0,2,2.0,False
7650000.0,-99.1682218,19.4026152,210.0,134.0,2.0,5.0,2,2.0,False
2250000.0,-99.1642982,19.411255899999997,180.0,68.0,2.0,4.0,1,2.0,False
4930000.0,-99.1642694,19.4202688,365.0,100.0,2.0,0.0,1,2.0,False
3848548.0,-99.16704399999999,19.420087,55.0,36.0,1.0,0.0,1,1.0,False
7650000.0,-99.1662218,19.4046152,60.0,134.0,2.0,5.0,2,2.0,False
5653287.0,-99.1584399,19.4083009,365.0,93.0,2.0,4.0,2,2.0,False
12900000.0,-99.159453,19.417364000000003,60.0,284.0,4.0,0.0,1,3.0,False
12660000.0,-99.1581372,19.419460100000002,365.0,149.0,2.0,5.0,2,2.0,False
14345000.0,-99.1581372,19.419460100000002,365.0,185.0,2.0,5.0,2,2.0,False
6586413.0,-99.1631623,19.4037937,90.0,111.0,2.0,4.0,1,2.0,False
8706563.0,-99.1575993,19.4088661,120.0,140.0,3.0,6.0,2,3.0,False
6296000.0,-99.1621697,19.4058504,270.0,103.0,2.0,4.0,2,2.0,False
4482780.0,-99.162549,19.419526,60.0,70.0,2.0,0.0,1,2.0,False
4944054.0,-99.1649891,19.405299,12.0,86.0,3.0,0.0,1,3.0,True
3848548.0,-99.162549,19.419526,60.0,37.0,1.0,0.0,1,1.0,False
8229770.0,-99.16185329999999,19.4056186,60.0,115.0,2.0,3.0,2,3.0,False
6976349.0,-99.1602247,19.4054217,150.0,185.0,2.0,4.0,2,2.0,False
7040000.0,-99.16620259999999,19.405256299999998,365.0,106.0,2.0,5.0,2,2.0,False
4300000.0,-99.162549,19.419526,60.0,43.0,1.0,0.0,1,1.0,False
9326512.0,-99.16185329999999,19.4056186,60.0,134.0,2.0,3.0,2,3.0,False
8952615.0,-99.1672582,19.4088805,60.0,198.0,2.0,5.0,2,2.0,False
6643287.0,-99.1614399,19.4053009,120.0,179.0,2.0,4.0,2,2.0,False
4062500.0,-99.1636483,19.421867499999998,19.0,49.0,1.0,2.0,1,1.0,False
6296000.0,-99.164989,19.405299,60.0,99.0,2.0,0.0,1,2.0,False
4421000.0,-99.162549,19.419526,60.0,36.0,1.0,0.0,1,1.0,False
5363485.0,-99.162549,19.419526,60.0,83.0,2.0,0.0,1,2.0,False
7874000.0,-99.164989,19.405299,60.0,91.0,2.0,0.0,1,2.0,False
4472000.0,-99.162549,19.419526,60.0,43.0,1.0,0.0,1,1.0,False
8725800.0,-99.164989,19.405299,60.0,121.0,4.0,0.0,1,3.0,False
8725000.0,-99.164989,19.405299,60.0,163.0,4.0,0.0,1,3.0,False
7792000.0,-99.164989,19.405299,60.0,140.0,3.0,0.0,1,2.0,False
7676000.0,-99.164989,19.405299,60.0,142.0,2.0,0.0,1,2.0,False
8706563.0,-99.1602247,19.4054217,150.0,140.0,3.0,6.0,2,3.0,False
10100000.0,-99.163205,19.4159657,35.0,157.0,3.0,7.0,2,3.0,True
4695000.0,-99.16520140000002,19.418153,39.0,85.0,2.0,0.0,1,2.0,False
4442000.0,-99.162549,19.419526,60.0,36.0,1.0,0.0,1,1.0,False
9689000.0,-99.164989,19.405299,60.0,91.0,2.0,0.0,1,2.0,False
8434800.0,-99.164989,19.405299,60.0,135.0,4.0,0.0,1,3.0,False
7981000.0,-99.164989,19.405299,60.0,109.0,2.0,0.0,1,2.0,False
5041000.0,-99.162549,19.419526,60.0,51.0,1.0,0.0,1,1.0,False
1800000.0,-99.159609,19.4119107,240.0,40.0,1.0,2.0,1,1.0,False
840145.0,-99.1741894,19.3679307,90.0,75.0,2.0,0.0,1,2.0,False
902000.0,-99.1585252,19.418053699999998,90.0,70.0,2.0,0.0,1,3.0,False
839652.0,-99.15833149999999,19.424552,90.0,70.0,2.0,0.0,1,2.0,False
2400000.0,-99.1585585,19.429345899999998,35.0,50.0,1.0,2.0,1,1.0,False
4703000.0,-99.16795929999999,19.4213628,300.0,98.0,3.0,0.0,1,3.0,False
5350000.0,-99.16864609999999,19.403008899999996,365.0,104.0,2.0,4.0,1,2.0,False
4850000.0,-99.16864609999999,19.403008899999996,365.0,90.0,2.0,4.0,1,2.0,False
3429250.0,-99.1560507,19.4125049,270.0,43.0,1.0,2.0,1,1.0,False
4943000.0,-99.16795929999999,19.4213628,300.0,103.0,3.0,0.0,1,3.0,False
6690000.0,-99.16593,19.402662,55.0,62.0,1.0,0.0,1,3.0,False
9350000.0,-99.15964749999999,19.4168211,300.0,104.0,2.0,4.0,2,2.0,False
14382000.0,-99.164989,19.405299,60.0,193.0,3.0,0.0,1,2.0,False
2350000.0,-99.1633655,19.411271300000003,90.0,182.0,1.0,0.0,1,2.0,False
10750000.0,-99.15964749999999,19.4168211,120.0,195.0,3.0,7.0,2,3.0,False
5653257.0,-99.1602247,19.4054217,210.0,93.0,2.0,0.0,1,2.0,False
5998135.0,-99.15964749999999,19.4168211,270.0,92.0,2.0,4.0,2,2.0,False
9840000.0,-99.1649,19.4157,365.0,195.0,3.0,0.0,2,3.0,False
9950000.0,-99.16864609999999,19.403008899999996,365.0,176.0,2.0,4.0,1,2.0,False
4070000.0,-99.15907059999999,19.411997399999997,90.0,64.0,2.0,0.0,1,2.0,False
4210000.0,-99.1562223,19.4124711,365.0,76.0,2.0,4.0,1,2.0,False
6996018.0,-99.162549,19.419525600000004,11.0,126.0,2.0,0.0,1,2.0,True
4100000.0,-99.1546255,19.4170429,60.0,64.0,1.0,3.0,1,1.0,False
4670000.0,-99.162549,19.419526,60.0,40.0,1.0,0.0,1,1.0,False
3150850.0,-99.15907059999999,19.411997399999997,90.0,41.0,1.0,0.0,1,1.0,False
9333000.0,-99.1557502,19.420885199999997,120.0,130.0,2.0,0.0,2,2.0,False
9000000.0,-99.22670670000001,19.360533399999998,150.0,113.0,2.0,5.0,2,3.0,False
9590000.0,-99.15964749999999,19.4168211,300.0,204.0,2.0,4.0,2,2.0,False
6853000.0,-99.1562314,19.4123937,24.0,66.0,2.0,2.0,1,2.0,False
5452850.0,-99.162549,19.419526,60.0,92.0,2.0,0.0,1,2.0,False
12901458.0,-99.162549,19.419526,60.0,136.0,3.0,0.0,1,3.0,False
4631000.0,-99.1562314,19.4123937,19.0,78.0,1.0,3.0,1,2.0,False
5060000.0,-99.1562314,19.4123937,24.0,76.0,2.0,2.0,1,2.0,False
3429250.0,-99.1562314,19.4123937,24.0,43.0,1.0,1.0,1,1.0,False
9950000.0,-99.15939959999999,19.415896,46.0,162.0,3.0,6.0,2,3.0,False
6330120.0,-99.16055209999999,19.411565200000002,48.0,89.0,2.0,2.0,2,2.0,False
5363485.0,-99.16055209999999,19.411565200000002,48.0,83.0,2.0,2.0,2,2.0,False
11675527.0,-99.162549,19.419526,60.0,140.0,3.0,0.0,1,3.0,False
10750000.0,-99.162549,19.419526,60.0,150.0,4.0,0.0,1,3.0,False
5845980.0,-99.162549,19.419526,60.0,92.0,2.0,0.0,1,2.0,False
4980000.0,-99.15907059999999,19.411997399999997,90.0,76.0,2.0,0.0,1,2.0,False
9350000.0,-99.1649,19.4157,365.0,194.0,2.0,0.0,2,2.0,False
3635005.0,-99.1562314,19.4123937,8.0,43.0,1.0,2.0,1,1.0,False
9350000.0,-99.162549,19.419525600000004,12.0,194.0,3.0,0.0,2,2.0,True
6600000.0,-99.1562314,19.4123937,24.0,63.0,2.0,2.0,1,2.0,False
4378000.0,-99.1562314,19.4123937,24.0,65.0,2.0,2.0,1,2.0,False
4389000.0,-99.1562314,19.4123937,24.0,59.0,2.0,2.0,1,2.0,False
6079500.0,-99.15724770000001,19.4071173,35.0,98.0,2.0,4.0,2,2.0,True
6384000.0,-99.15724770000001,19.4071173,35.0,97.0,2.0,4.0,2,2.0,True
6792390.0,-99.16055209999999,19.411565200000002,48.0,89.0,2.0,2.0,2,2.0,False
6218895.0,-99.16055209999999,19.411565200000002,48.0,84.0,2.0,2.0,2,2.0,False
7591980.0,-99.16055209999999,19.411565200000002,48.0,96.0,2.0,2.0,2,2.0,False
4270200.0,-99.16055209999999,19.411565200000002,48.0,71.0,2.0,2.0,1,2.0,False
4303135.0,-99.16055209999999,19.411565200000002,48.0,71.0,2.0,2.0,1,2.0,False
11502061.0,-99.162549,19.419526,60.0,139.0,3.0,0.0,1,2.0,False
4783584.0,-99.164989,19.405299,60.0,87.0,2.0,0.0,1,3.0,False
7639585.0,-99.162549,19.419526,60.0,122.0,2.0,0.0,1,2.0,False
11582200.0,-99.15972550000001,19.4141843,240.0,158.56,3.0,0.0,2,2.0,False
4943000.0,-99.16795929999999,19.4213628,300.0,103.0,3.0,0.0,1,3.0,False
5800000.0,-99.162549,19.419525600000004,365.0,57.0,1.0,0.0,1,1.0,False
7855960.0,-99.162549,19.419525600000004,240.0,117.0,2.0,0.0,2,2.0,False
3273000.0,-99.1704172,19.4214358,330.0,42.0,1.0,0.0,1,1.0,False
6879300.0,-99.15972550000001,19.4141843,240.0,100.0,2.0,0.0,1,2.0,False
10174465.0,-99.15972550000001,19.4141843,240.0,152.39,2.0,0.0,2,2.0,False
9590000.0,-99.1649402,19.4156973,365.0,204.0,2.0,0.0,2,3.0,False
4700000.0,-99.162138,19.409823100000004,120.0,78.0,2.0,0.0,1,2.0,False
4774000.0,-99.162549,19.419525600000004,300.0,76.42,1.0,0.0,1,2.0,False
11720000.0,-99.1649891,19.405299,270.0,100.0,2.0,0.0,2,2.0,False
4066000.0,-99.15557840000001,19.416796899999998,300.0,95.0,2.0,4.0,1,2.0,False
2870000.0,-99.1552223,19.413471100000002,300.0,43.0,2.0,4.0,1,2.0,False
14382000.0,-99.15080999999999,19.436631,330.0,193.0,4.0,8.0,2,3.0,False
839652.0,-99.15833149999999,19.424552,90.0,70.0,2.0,0.0,1,2.0,False
920000.0,-99.1626881,19.404441600000002,300.0,150.0,2.0,0.0,1,2.0,False
5200000.0,-99.1627985,19.412346,120.0,72.0,1.0,2.0,1,1.0,False
3135000.0,-99.1636483,19.421867499999998,365.0,38.0,1.0,3.0,1,1.0,False
7040000.0,-99.160073,19.4110273,90.0,122.0,2.0,6.0,1,3.0,False
6732700.0,-99.1557064,19.418011,270.0,103.0,2.0,0.0,1,2.0,False
6835000.0,-99.162549,19.419525600000004,300.0,152.0,2.0,4.0,1,2.0,False
8558032.0,-99.16646879999999,19.4084453,210.0,145.0,2.0,0.0,1,2.0,False
4102500.0,-99.1636483,19.421867499999998,365.0,49.0,1.0,3.0,1,1.0,False
11148000.0,-99.1649891,19.405299,270.0,92.0,3.0,0.0,2,3.0,False
11317200.0,-99.165227,19.4022256,33.0,143.0,2.0,5.0,1,2.0,False
6744923.0,-99.16103009999999,19.404208999999998,240.0,111.0,2.0,5.0,2,3.0,False
12660000.0,-99.1613324,19.418848800000003,240.0,153.0,2.0,0.0,1,2.0,False
11200000.0,-99.1632189,19.4160311,180.0,150.0,3.0,0.0,2,3.0,False
3820000.0,-99.1532223,19.4154711,300.0,63.0,2.0,4.0,1,2.0,False
3155000.0,-99.1637208,19.421734899999997,39.0,38.0,1.0,0.0,1,1.0,False
9010885.0,-99.170547,19.4206466,150.0,108.0,2.0,6.0,2,2.0,False
3180000.0,-99.1552223,19.413471100000002,300.0,43.0,2.0,4.0,1,2.0,False
7932730.0,-99.1606225,19.4146914,330.0,109.0,2.0,5.0,2,3.0,False
11720767.0,-99.16147729999999,19.4130341,365.0,100.0,2.0,5.0,2,2.0,False
6388236.0,-99.164989,19.405299,60.0,117.0,3.0,0.0,1,3.0,False
10500000.0,-99.16520140000002,19.4181531,120.0,140.0,2.0,0.0,2,3.0,False
8165300.0,-99.1606225,19.4146914,330.0,114.0,2.0,5.0,2,3.0,False
13471140.0,-99.1606225,19.4146914,330.0,191.0,2.0,5.0,2,3.0,False
6958000.0,-99.1571281,19.4073996,330.0,127.0,2.0,0.0,2,3.0,False
13500000.0,-99.162549,19.419525600000004,365.0,195.0,3.0,0.0,2,3.0,False
1759000.0,-99.1610265,19.4116332,60.0,100.0,2.0,0.0,1,2.0,False
3269750.0,-99.162549,19.419526,60.0,41.0,1.0,0.0,1,1.0,False
6853000.0,-99.1562223,19.4124711,90.0,132.0,2.0,4.0,1,2.0,False
1605400.0,-99.14951070000001,19.4356338,90.0,85.0,1.0,0.0,2,3.0,False
3940000.0,-99.1582223,19.410471100000002,300.0,65.0,2.0,4.0,1,2.0,False
4600000.0,-99.1542223,19.4144711,300.0,76.0,2.0,4.0,1,2.0,False
6230000.0,-99.1552223,19.413471100000002,300.0,132.0,2.0,4.0,1,2.0,False
4720000.0,-99.16638470000001,19.405973,365.0,96.0,2.0,0.0,1,2.0,False
14148523.0,-99.16147729999999,19.4130341,365.0,193.0,2.0,5.0,2,2.0,False
839652.0,-99.1548729,19.4187185,9.0,80.0,2.0,0.0,1,2.0,False
7250000.0,-99.1640265,19.418998300000002,60.0,111.0,2.0,4.0,2,2.0,False
4535000.0,-99.162549,19.419526,60.0,54.0,1.0,0.0,1,1.0,False
13333717.0,-99.16147729999999,19.4130341,365.0,112.0,2.0,5.0,2,2.0,False
3370000.0,-99.162549,19.419525600000004,12.0,43.0,1.0,0.0,1,1.0,True
11200000.0,-99.163205,19.4159657,35.0,184.0,3.0,7.0,2,3.0,True
6641481.0,-99.164989,19.405299,60.0,118.0,3.0,0.0,1,3.0,False
5692500.0,-99.162549,19.419526,60.0,69.0,1.0,0.0,1,1.0,False
4279000.0,-99.162549,19.419526,60.0,62.0,2.0,0.0,1,2.0,False
6853000.0,-99.162549,19.419526,60.0,66.0,2.0,0.0,1,2.0,False
5060000.0,-99.162549,19.419526,60.0,76.0,2.0,0.0,1,2.0,False
4202000.0,-99.162549,19.419526,60.0,63.0,2.0,0.0,1,2.0,False
3429250.0,-99.162549,19.419526,60.0,43.0,1.0,0.0,1,1.0,False
10100000.0,-99.1633543,19.416358300000002,180.0,153.0,3.0,0.0,2,3.0,False
9880000.0,-99.1649891,19.405299,12.0,157.0,2.0,0.0,2,3.0,True
6426000.0,-99.1649891,19.405299,12.0,111.0,2.0,0.0,2,3.0,True
4122500.0,-99.162549,19.419526,60.0,38.0,1.0,0.0,1,1.0,False
4246000.0,-99.162549,19.419526,60.0,63.0,2.0,0.0,1,2.0,False
6594096.0,-99.164989,19.405299,60.0,117.0,3.0,0.0,1,3.0,False
8856256.0,-99.164989,19.405299,60.0,117.0,4.0,0.0,1,3.0,False
4290000.0,-99.162549,19.419526,60.0,59.0,1.0,0.0,1,2.0,False
10429375.0,-99.16103009999999,19.404208999999998,300.0,222.0,2.0,5.0,2,3.0,False
14000000.0,-99.1634431,19.412040700000002,270.0,154.0,3.0,7.0,1,3.0,False
3300000.0,-99.1613449,19.4185174,90.0,137.0,2.0,0.0,1,3.0,False
1800000.0,-99.163366,19.411271,240.0,90.0,2.0,0.0,1,2.0,False
989670.0,-99.162892,19.421126,240.0,75.0,2.0,0.0,1,2.0,False
2300000.0,-99.17070279999999,19.4184178,90.0,117.0,2.0,0.0,1,2.0,False
9750000.0,-99.1655017,19.4138234,365.0,135.0,3.0,6.0,1,3.0,False
4200000.0,-99.16520140000002,19.418153,39.0,85.0,1.0,0.0,1,2.0,False
1750667.0,-99.159086,19.422147,240.0,100.0,2.0,0.0,1,3.0,False
2792170.0,-99.1693212,19.421917,90.0,37.13,1.0,0.0,1,1.0,False
1105470.0,-99.16336640000002,19.4112706,29.0,90.0,2.0,0.0,1,2.0,False
13354550.0,-99.16381379999999,19.3889011,90.0,170.0,3.0,7.0,2,3.0,False
2840000.0,-99.1545772,19.4175758,90.0,90.0,2.0,0.0,1,2.0,False
5653287.0,-99.1649891,19.405299,150.0,140.0,2.0,0.0,2,2.0,False
1300259.0,-99.16431899999999,19.411479,240.0,68.0,2.0,0.0,1,2.0,False
3840000.0,-99.15814240000002,19.4156986,31.0,56.0,1.0,0.0,1,1.0,False
5200000.0,-99.1743199,19.4193691,90.0,99.0,2.0,0.0,2,3.0,False
1151648.0,-99.168802,19.401785,240.0,70.0,1.0,0.0,1,2.0,False
2840000.0,-99.16336640000002,19.4112706,90.0,90.0,2.0,0.0,1,2.0,False
3070859.0,-99.1693856,19.4218158,90.0,39.65,1.0,0.0,1,1.0,False
1105469.0,-99.16336640000002,19.4112706,36.0,90.0,2.0,0.0,1,2.0,False
1277348.0,-99.160967,19.423963,41.0,65.0,2.0,0.0,1,3.0,False
4804764.0,-99.1693856,19.4218968,90.0,70.29,1.0,0.0,1,2.0,False
2700000.0,-99.16430629999999,19.411426300000002,90.0,56.0,1.0,0.0,1,2.0,False
8217000.0,-99.16099759999999,19.409616600000003,365.0,120.0,2.0,0.0,1,2.0,False
4812500.0,-99.15768659999999,19.4159702,31.0,74.0,1.0,0.0,1,2.0,False
4250000.0,-99.15893340000001,19.415475,31.0,64.0,1.0,0.0,1,1.0,False
1105469.0,-99.16336640000002,19.4112706,34.0,90.0,2.0,0.0,1,2.0,False
4455575.0,-99.15929200000001,19.403073100000004,35.0,98.0,2.0,5.0,1,3.0,True
12839444.0,-99.162549,19.419526,60.0,141.0,3.0,0.0,1,2.0,False
8250000.0,-99.162549,19.419526,60.0,213.0,3.0,0.0,1,3.0,False
4624150.0,-99.15929200000001,19.403073100000004,35.0,97.0,2.0,5.0,1,3.0,True
13322205.0,-99.162549,19.419526,60.0,158.0,3.0,0.0,1,3.0,False
10592361.0,-99.162549,19.419526,60.0,168.0,3.0,0.0,1,3.0,False
10048500.0,-99.162549,19.419526,60.0,161.0,3.0,0.0,1,3.0,False
12203137.0,-99.162549,19.419526,60.0,134.0,2.0,0.0,1,2.0,False
5197500.0,-99.1636483,19.421867499999998,24.0,63.0,1.0,1.0,1,1.0,False
4496000.0,-99.1636483,19.421867499999998,24.0,56.0,1.0,1.0,1,1.0,False
4157440.0,-99.15929200000001,19.403073100000004,35.0,96.0,2.0,4.0,1,2.0,True
4548300.0,-99.15929200000001,19.403073100000004,35.0,101.0,2.0,5.0,1,3.0,True
4548304.0,-99.15929200000001,19.403073100000004,35.0,101.0,2.0,5.0,1,3.0,True
4568300.0,-99.15929200000001,19.403073100000004,35.0,101.0,2.0,5.0,1,3.0,True
4061500.0,-99.15929200000001,19.403073100000004,35.0,91.0,2.0,4.0,1,2.0,True
4415575.0,-99.15929200000001,19.403073100000004,35.0,98.0,2.0,5.0,1,3.0,True
9305538.0,-99.162549,19.419526,60.0,130.0,3.0,0.0,1,3.0,False
10249470.0,-99.162549,19.419526,60.0,153.0,3.0,0.0,1,3.0,False
5653287.0,-99.1602247,19.4054217,150.0,93.0,2.0,4.0,2,2.0,False
4900000.0,-99.1659298,19.402662,365.0,91.0,2.0,4.0,1,2.0,False
4100750.0,-99.162549,19.419525600000004,300.0,65.0,1.0,0.0,1,1.0,False
958789.0,-99.168266,19.42105,60.0,113.0,2.0,0.0,1,3.0,False
1800000.0,-99.1633655,19.411271300000003,300.0,90.0,2.0,0.0,1,2.0,False
2972500.0,-99.1562314,19.4123937,270.0,41.0,1.0,0.0,1,1.0,False
3135000.0,-99.162549,19.419525600000004,240.0,39.0,1.0,2.0,1,1.0,False
1394590.0,-99.1654,19.41368,60.0,89.0,1.0,0.0,1,3.0,False
839240.0,-99.163366,19.411271,12.0,90.0,2.0,0.0,1,3.0,False
6976349.0,-99.1602247,19.4054217,60.0,185.0,2.0,4.0,2,2.0,False
3155000.0,-99.16430629999999,19.411426300000002,90.0,85.0,2.0,0.0,1,3.0,False
10400000.0,-99.1649891,19.405299,120.0,150.0,2.0,4.0,2,2.0,False
1105470.0,-99.16336640000002,19.4112706,12.0,90.0,2.0,0.0,1,2.0,False
8781000.0,-99.1602414,19.4148447,270.0,160.0,3.0,6.0,2,3.0,False
6870000.0,-99.16506,19.405928399999997,300.0,111.0,2.0,5.0,2,3.0,False
11550000.0,-99.16506,19.405928399999997,300.0,222.0,2.0,5.0,2,3.0,False
989670.0,-99.162892,19.421126,41.0,75.0,2.0,0.0,1,2.0,False
1750667.0,-99.159086,19.422147,41.0,100.0,2.0,0.0,1,3.0,False
2120000.0,-99.14951070000001,19.4356338,90.0,65.0,2.0,0.0,1,2.0,False
8250004.0,-99.14951070000001,19.4356338,12.0,167.0,2.0,0.0,1,2.0,True
5950004.0,-99.14951070000001,19.4356338,12.0,90.0,2.0,0.0,2,2.0,True
5775000.0,-99.1655449,19.413285600000002,31.0,89.0,2.0,0.0,1,2.0,False
9350000.0,-99.16510240000001,19.416002300000002,31.0,194.0,2.0,0.0,2,2.0,False
9990000.0,-99.164989,19.405299,60.0,286.0,2.0,0.0,1,3.0,False
10105450.0,-99.1674782,19.4019788,270.0,140.0,3.0,6.0,3,3.0,False
7000000.0,-99.16506,19.405928399999997,300.0,112.0,2.0,5.0,2,3.0,False
1300259.0,-99.16431870000001,19.4114785,300.0,68.0,2.0,0.0,1,2.0,False
4700000.0,-99.161073,19.410027300000003,90.0,77.0,2.0,4.0,1,2.0,False
634217.0,-99.16431899999999,19.411479,12.0,68.0,2.0,0.0,1,2.0,False
10249474.0,-99.14951070000001,19.4356338,12.0,162.0,3.0,0.0,2,3.0,True
9859115.0,-99.1628061,19.405824300000003,39.0,143.0,2.0,0.0,1,2.0,False
6990000.0,-99.164989,19.405299,60.0,128.0,2.0,0.0,1,3.0,False
6643287.0,-99.1602247,19.4054217,150.0,179.0,2.0,4.0,2,2.0,False
10200000.0,-99.16906,19.4019284,300.0,163.0,2.0,5.0,2,3.0,False
4440632.0,-99.164989,19.405299,60.0,63.0,2.0,0.0,1,2.0,False
5006474.0,-99.164989,19.405299,60.0,81.0,2.0,0.0,1,2.0,False
4440632.0,-99.164989,19.405299,60.0,73.0,2.0,0.0,1,2.0,False
4271474.0,-99.164989,19.405299,60.0,71.0,2.0,0.0,1,2.0,False
5006474.0,-99.164989,19.405299,60.0,71.0,2.0,0.0,1,2.0,False
4198875.0,-99.164989,19.405299,60.0,71.0,2.0,0.0,1,2.0,False
4198875.0,-99.164989,19.405299,60.0,71.0,2.0,0.0,1,2.0,False
1894000.0,-99.1613449,19.4185174,180.0,145.0,2.0,5.0,1,3.0,False
2151648.0,-99.1690664,19.401954999999997,300.0,70.0,1.0,0.0,1,2.0,False
3250000.0,-99.1690664,19.401954999999997,270.0,86.0,2.0,5.0,1,3.0,False
1105469.0,-99.16336640000002,19.4112706,90.0,90.0,2.0,0.0,1,2.0,False
920000.0,-99.162688,19.404442,210.0,150.0,2.0,0.0,1,2.0,False
3270000.0,-99.1565968,19.4124257,39.0,41.0,1.0,0.0,1,1.0,False
1277348.0,-99.160967,19.423963,210.0,65.0,2.0,0.0,1,3.0,False
8192000.0,-99.165451,19.4045013,365.0,93.0,2.0,5.0,2,2.0,False
1277348.0,-99.1609669,19.423962600000003,300.0,65.0,2.0,0.0,1,3.0,False
5673000.0,-99.165451,19.4045013,365.0,93.0,2.0,5.0,2,2.0,False
4440632.0,-99.1611243,19.4114483,90.0,72.0,2.0,4.0,1,2.0,False
8706563.0,-99.1602247,19.4054217,60.0,140.0,3.0,6.0,2,3.0,False
4734300.0,-99.1649891,19.405299,120.0,70.0,2.0,4.0,1,2.0,False
1020000.0,-99.159086,19.422147,300.0,100.0,2.0,0.0,1,3.0,False
2750667.0,-99.1590856,19.422147199999998,300.0,100.0,2.0,0.0,1,3.0,False
1953000.0,-99.1712607,19.418654,300.0,98.0,2.0,0.0,1,2.0,False
847987.0,-99.17348829999999,19.4200374,300.0,95.0,2.0,0.0,1,3.0,False
900000.0,-99.1743199,19.4193691,300.0,191.0,2.0,0.0,1,3.0,False
738000.0,-99.15541,19.412573000000002,300.0,70.0,1.0,0.0,1,2.0,False
1285333.0,-99.1575288,19.4165174,300.0,135.0,2.0,0.0,1,2.0,False
900000.0,-99.1657027,19.408462300000004,300.0,60.0,1.0,0.0,1,2.0,False
958789.0,-99.16826540000001,19.4210499,300.0,327.0,2.0,0.0,1,3.0,False
7170000.0,-99.1649891,19.405299,365.0,185.0,2.0,0.0,2,2.0,False
1394590.0,-99.1654,19.4136795,300.0,89.0,3.0,0.0,1,4.0,False
1410000.0,-99.1554097,19.412573300000002,300.0,70.0,1.0,0.0,1,2.0,False
989670.0,-99.1628915,19.421126100000002,300.0,75.0,2.0,0.0,1,2.0,False
5950000.0,-99.162549,19.419525600000004,180.0,78.0,2.0,0.0,1,2.0,False
989670.0,-99.162892,19.421126,210.0,75.0,2.0,0.0,1,2.0,False
4996100.0,-99.1637,19.4088,150.0,70.0,2.0,0.0,1,2.0,False
4231337.0,-99.16178790000001,19.408933899999997,35.0,65.0,2.0,4.0,1,2.0,True
8028800.0,-99.1628061,19.405824300000003,39.0,115.0,2.0,0.0,2,3.0,False
8250000.0,-99.162549,19.419525600000004,180.0,91.0,2.0,0.0,1,2.0,False
7250000.0,-99.1672582,19.4088805,60.0,129.0,2.0,5.0,2,2.0,False
7900000.0,-99.1774462,19.4149803,60.0,114.0,2.0,4.0,1,2.0,False
8500000.0,-99.1774462,19.4149803,60.0,130.0,2.0,4.0,1,2.0,False
7500000.0,-99.1672582,19.4088805,60.0,141.0,2.0,5.0,2,2.0,False
1494000.0,-99.1626881,19.404441600000002,90.0,90.0,2.0,0.0,1,3.0,False
6500000.0,-99.1649891,19.405299,60.0,75.0,1.0,2.0,1,1.0,False
7500000.0,-99.1642582,19.4118805,60.0,141.0,2.0,5.0,2,2.0,False
7250000.0,-99.16525820000001,19.410880499999998,60.0,129.0,2.0,5.0,2,2.0,False
6516000.0,-99.1610681,19.4057767,40.0,164.0,2.0,0.0,2,2.0,False
6385000.0,-99.1610681,19.4057767,40.0,140.0,2.0,0.0,2,2.0,False
4116000.0,-99.1610681,19.4057767,40.0,84.0,2.0,0.0,1,2.0,False
4236000.0,-99.1610681,19.4057767,40.0,88.0,2.0,0.0,1,2.0,False
6620120.0,-99.1602414,19.4148447,60.0,114.0,2.0,0.0,2,2.0,False
6270000.0,-99.16806,19.402928399999997,330.0,114.0,2.0,0.0,2,3.0,False
